Time,Timestamp,Fp1,Fp2,C3,C4,P7,P8,O1,O2,Estimulo
5.260,1595457118892.530,39969.680,15565.106,-61401.426,-17476.605,-16660.162,-27593.629,-63008.516,-24310.830,0
5.264,1595457118896.530,38899.453,15655.966,-61368.770,-17396.877,-16483.316,-27551.385,-62950.445,-24217.467,0
5.268,1595457118900.530,37361.812,15634.105,-61416.289,-17414.758,-15751.743,-27561.711,-62954.758,-24175.646,0
5.272,1595457118904.529,37266.371,15584.619,-61468.926,-17486.037,-15301.132,-27618.887,-63002.055,-24222.809,0
5.276,1595457118908.529,39540.367,15555.719,-61473.465,-17537.781,-15790.926,-27635.965,-63044.859,-24307.074,0
5.280,1595457118912.529,39959.352,15576.640,-61394.094,-17476.516,-16656.811,-27550.312,-62994.949,-24292.523,0
5.284,1595457118916.529,38885.016,15663.409,-61361.258,-17390.953,-16484.299,-27525.793,-62937.324,-24201.016,0
5.288,1595457118920.529,37384.141,15639.917,-61409.918,-17409.461,-15752.347,-27555.453,-62947.605,-24161.922,0
5.292,1595457118924.529,37245.066,15596.197,-61462.289,-17478.975,-15331.687,-27615.713,-62998.410,-24204.100,0
5.296,1595457118928.529,39505.902,15549.058,-61477.266,-17544.465,-15812.518,-27659.635,-63049.418,-24304.123,0
5.300,1595457118932.528,39954.703,15549.348,-61412.242,-17500.521,-16673.953,-27614.148,-63014.730,-24314.004,0
5.304,1595457118936.528,38881.059,15647.092,-61370.199,-17403.672,-16511.322,-27535.113,-62946.309,-24209.129,0
5.308,1595457118940.528,37372.473,15636.788,-61408.555,-17407.449,-15757.912,-27526.865,-62943.180,-24157.229,0
5.312,1595457118944.528,37222.270,15592.219,-61460.500,-17480.918,-15290.537,-27600.381,-62992.332,-24204.166,0
5.316,1595457118948.528,39497.207,15559.026,-61471.922,-17543.951,-15756.303,-27683.662,-63040.680,-24308.482,0
5.320,1595457118952.528,39955.395,15565.486,-61404.332,-17501.996,-16640.873,-27645.777,-63007.375,-24319.145,0
5.324,1595457118956.528,38891.430,15658.089,-61365.215,-17408.500,-16503.074,-27486.387,-62945.660,-24203.764,0
5.328,1595457118960.528,37406.852,15637.146,-61400.172,-17416.770,-15756.437,-27525.680,-62940.520,-24159.396,0
5.332,1595457118964.527,37233.602,15581.378,-61452.789,-17497.660,-15297.757,-27614.908,-62991.035,-24207.787,0
5.336,1595457118968.527,39486.703,15550.936,-61459.023,-17550.299,-15773.312,-27648.078,-63034.512,-24291.695,0
5.340,1595457118972.527,39961.410,15570.001,-61385.621,-17491.760,-16638.438,-27577.246,-62990.812,-24285.348,0
5.344,1595457118976.527,38892.168,15657.218,-61353.258,-17408.387,-16500.906,-27522.707,-62935.871,-24193.639,0
5.348,1595457118980.527,37409.867,15641.281,-61395.680,-17420.793,-15769.490,-27558.002,-62939.492,-24153.541,0
5.352,1595457118984.527,37208.031,15585.580,-61457.973,-17495.760,-15316.510,-27594.301,-62997.473,-24196.902,0
5.356,1595457118988.527,39476.824,15545.392,-61468.258,-17556.311,-15757.890,-27641.307,-63043.496,-24289.482,0
5.360,1595457118992.526,39962.996,15560.144,-61393.559,-17500.834,-16631.820,-27567.725,-62999.977,-24283.291,0
5.364,1595457118996.526,38893.867,15647.249,-61358.531,-17417.953,-16490.559,-27531.760,-62942.062,-24196.523,0
5.368,1595457119000.526,37420.039,15637.459,-61393.891,-17415.451,-15745.283,-27523.826,-62935.984,-24142.029,0
5.372,1595457119004.526,37182.887,15591.168,-61452.902,-17490.955,-15290.180,-27627.873,-62991.414,-24198.779,0
5.376,1595457119008.526,39454.941,15551.137,-61470.648,-17563.240,-15751.967,-27707.176,-63045.508,-24304.906,0
5.380,1595457119012.526,39996.793,15564.815,-61396.641,-17502.221,-16629.385,-27570.139,-63000.871,-24293.686,0
5.384,1595457119016.526,38922.141,15649.887,-61359.312,-17415.584,-16522.723,-27486.275,-62942.020,-24201.238,0
5.388,1595457119020.526,37454.281,15636.520,-61401.871,-17423.699,-15797.587,-27516.025,-62944.812,-24155.373,0
5.392,1595457119024.525,37173.164,15589.961,-61455.918,-17495.111,-15333.743,-27593.184,-62991.238,-24197.506,0
5.396,1595457119028.525,39410.414,15552.231,-61465.441,-17554.680,-15762.785,-27627.516,-63036.500,-24285.059,0
5.400,1595457119032.525,39967.602,15562.692,-61392.863,-17502.846,-16634.660,-27550.691,-62995.172,-24283.359,0
5.404,1595457119036.525,38887.809,15658.357,-61351.691,-17417.619,-16530.389,-27523.758,-62932.586,-24199.539,0
5.408,1595457119040.525,37458.527,15639.627,-61399.613,-17438.674,-15781.851,-27619.604,-62937.371,-24173.725,0
5.412,1595457119044.525,37147.840,15588.150,-61457.684,-17501.371,-15326.903,-27600.850,-62990.031,-24199.539,0
5.416,1595457119048.525,39388.266,15559.921,-61458.512,-17552.311,-15752.638,-27606.371,-63028.141,-24275.961,0
5.420,1595457119052.524,39966.906,15562.312,-61396.215,-17510.424,-16622.389,-27549.016,-62998.121,-24285.975,0
5.424,1595457119056.524,38913.895,15652.390,-61355.270,-17423.072,-16519.189,-27512.002,-62934.484,-24198.332,0
5.428,1595457119060.524,37453.500,15633.748,-61395.188,-17436.527,-15793.139,-27594.479,-62933.457,-24158.949,0
5.432,1595457119064.524,37096.832,15584.194,-61446.574,-17499.180,-15327.306,-27615.623,-62981.379,-24182.463,0
5.436,1595457119068.524,39356.637,15559.094,-61457.551,-17554.814,-15737.192,-27612.248,-63029.258,-24261.678,0
5.440,1595457119072.524,39981.367,15563.721,-61395.902,-17517.307,-16617.203,-27592.244,-62998.812,-24277.570,0
5.444,1595457119076.524,38931.887,15653.306,-61353.992,-17425.486,-16525.605,-27505.453,-62937.527,-24177.256,0
5.448,1595457119080.524,37483.293,15635.737,-61398.719,-17436.773,-15802.750,-27505.340,-62944.699,-24124.461,0
5.452,1595457119084.523,37067.262,15576.617,-61455.336,-17519.432,-15351.021,-27626.107,-62997.785,-24180.787,0
5.456,1595457119088.523,39339.023,15546.599,-61466.914,-17579.021,-15732.945,-27672.486,-63043.203,-24270.551,0
5.460,1595457119092.523,40020.195,15565.889,-61389.848,-17518.627,-16584.166,-27564.059,-62999.129,-24261.678,0
5.464,1595457119096.523,38960.520,15662.627,-61347.602,-17423.229,-16522.543,-27498.010,-62940.723,-24161.096,0
5.468,1595457119100.523,37499.609,15643.628,-61395.055,-17441.334,-15812.138,-27558.895,-62949.262,-24124.014,0
5.472,1595457119104.523,37059.371,15588.889,-61447.672,-17510.266,-15335.956,-27631.293,-62993.496,-24167.822,0
5.476,1595457119108.523,39326.820,15548.342,-61468.523,-17574.797,-15720.160,-27650.648,-63049.129,-24265.768,0
5.480,1595457119112.522,40046.098,15561.709,-61398.297,-17529.199,-16604.574,-27556.639,-63016.160,-24261.164,0
5.484,1595457119116.522,39005.758,15646.422,-61359.293,-17450.117,-16546.125,-27527.402,-62959.832,-24178.998,0
5.488,1595457119120.522,37528.219,15636.476,-61397.223,-17455.102,-15813.054,-27557.531,-62958.156,-24133.781,0
5.492,1595457119124.522,37029.105,15586.742,-61447.312,-17521.756,-15327.753,-27605.812,-62999.461,-24170.236,0
5.496,1595457119128.522,39318.797,15561.731,-61457.707,-17575.131,-15692.310,-27604.537,-63042.938,-24245.607,0
5.500,1595457119132.522,40110.293,15570.516,-61388.395,-17526.873,-16565.145,-27545.908,-63006.996,-24246.836,0
5.504,1595457119136.522,39063.227,15662.090,-61338.504,-17434.428,-16530.232,-27514.059,-62939.137,-24158.145,0
5.508,1595457119140.522,37536.223,15651.764,-61379.117,-17438.227,-15812.070,-27515.824,-62938.508,-24105.170,0
5.512,1595457119144.521,36978.969,15587.637,-61447.625,-17520.102,-15346.662,-27622.217,-62999.664,-24156.557,0
5.516,1595457119148.521,39296.914,15546.130,-61462.938,-17586.420,-15693.718,-27660.172,-63049.262,-24249.988,0
5.520,1595457119152.521,40146.840,15561.574,-61386.719,-17532.730,-16537.854,-27560.729,-63003.867,-24245.854,0
5.524,1595457119156.521,39110.098,15647.896,-61342.035,-17442.719,-16521.582,-27505.967,-62944.523,-24158.637,0
5.528,1595457119160.521,37581.215,15639.537,-61375.898,-17445.201,-15830.443,-27518.080,-62940.723,-24113.732,0
5.532,1595457119164.521,36978.008,15591.324,-61427.531,-17508.859,-15328.513,-27573.961,-62981.535,-24146.254,0
5.536,1595457119168.521,39289.852,15561.530,-61444.832,-17570.951,-15658.850,-27654.896,-63032.699,-24238.477,0
5.540,1595457119172.521,40183.430,15562.133,-61386.875,-17538.475,-16552.227,-27597.922,-63011.375,-24256.068,0
5.544,1595457119176.521,39147.312,15649.528,-61346.035,-17441.959,-16549.320,-27503.955,-62951.965,-24157.385,0
5.548,1595457119180.520,37609.781,15637.660,-61387.164,-17446.766,-15849.688,-27520.361,-62954.246,-24106.824,0
5.552,1595457119184.520,36941.574,15581.758,-61437.656,-17519.520,-15361.906,-27610.416,-63001.945,-24154.746,0
5.556,1595457119188.520,39274.965,15555.383,-61449.637,-17576.361,-15652.702,-27619.402,-63042.512,-24236.264,0
5.560,1595457119192.520,40222.723,15557.082,-61381.441,-17535.234,-16502.963,-27572.553,-63005.387,-24248.691,0
5.564,1595457119196.520,39199.906,15633.033,-61344.316,-17452.934,-16513.959,-27571.189,-62953.574,-24172.518,0
5.568,1595457119200.520,37652.207,15631.356,-61378.199,-17445.693,-15809.947,-27532.141,-62949.105,-24120.057,0
5.572,1595457119204.520,36919.781,15585.200,-61426.816,-17505.551,-15297.153,-27552.570,-62987.617,-24156.355,0
5.576,1595457119208.520,39227.555,15558.513,-61444.629,-17570.549,-15609.317,-27585.807,-63039.113,-24246.836,0
5.580,1595457119212.519,40236.180,15565.308,-61384.324,-17532.707,-16497.621,-27545.953,-63016.762,-24262.750,0
5.584,1595457119216.519,39217.320,15642.220,-61344.984,-17449.783,-16523.729,-27536.924,-62961.508,-24183.090,0
5.588,1595457119220.519,37627.238,15629.412,-61373.863,-17448.285,-15813.657,-27536.855,-62949.059,-24132.352,0
5.592,1595457119224.519,36863.121,15579.188,-61421.184,-17509.775,-15282.155,-27554.984,-62986.254,-24159.150,0
5.596,1595457119228.519,39203.102,15546.777,-61449.211,-17578.439,-15588.240,-27607.332,-63042.535,-24251.529,0
5.600,1595457119232.519,40297.086,15552.500,-61389.512,-17541.895,-16481.818,-27546.355,-63015.109,-24263.510,0
5.604,1595457119236.519,39306.391,15636.408,-61333.074,-17446.162,-16503.701,-27487.639,-62945.930,-24168.248,0
5.608,1595457119240.518,37687.027,15632.430,-61365.371,-17442.764,-15818.396,-27519.488,-62938.711,-24120.750,0
5.612,1595457119244.518,36843.027,15571.409,-61430.930,-17523.275,-15317.784,-27573.156,-62992.980,-24166.035,0
5.616,1595457119248.518,39153.906,15546.241,-61450.195,-17581.211,-15621.924,-27605.453,-63045.844,-24245.473,0
5.620,1595457119252.518,40307.324,15560.188,-61378.113,-17537.514,-16466.955,-27529.057,-63007.777,-24244.734,0
5.624,1595457119256.518,39347.785,15638.196,-61331.621,-17452.375,-16510.182,-27486.230,-62949.125,-24160.871,0
5.628,1595457119260.518,37726.301,15618.415,-61367.828,-17456.152,-15829.796,-27503.910,-62948.098,-24114.045,0
5.632,1595457119264.518,36828.453,15567.788,-61420.758,-17519.766,-15329.608,-27583.035,-62990.855,-24149.293,0
5.636,1595457119268.518,39143.312,15553.327,-61433.387,-17572.717,-15590.341,-27614.439,-63033.168,-24231.078,0
5.640,1595457119272.517,40346.574,15565.933,-61375.117,-17542.990,-16458.035,-27574.520,-63012.875,-24257.318,0
5.644,1595457119276.517,39433.238,15646.980,-61329.004,-17448.330,-16508.127,-27492.645,-62951.160,-24167.576,0
5.648,1595457119280.517,37798.387,15625.411,-61362.129,-17452.398,-15835.294,-27523.625,-62944.969,-24124.281,0
5.652,1595457119284.517,36812.359,15565.374,-61412.801,-17526.941,-15326.121,-27604.359,-62985.895,-24168.180,0
5.656,1595457119288.517,39127.441,15549.862,-61429.363,-17591.336,-15570.918,-27606.660,-63034.824,-24249.877,0
5.660,1595457119292.517,40388.238,15559.361,-61374.805,-17556.244,-16450.123,-27575.904,-63016.473,-24259.666,0
5.664,1595457119296.517,39463.902,15628.138,-61332.648,-17462.211,-16529.203,-27472.305,-62959.051,-24165.207,0
5.668,1595457119300.516,37791.078,15622.192,-61358.734,-17451.928,-15846.626,-27473.646,-62944.812,-24112.457,0
5.672,1595457119304.516,36745.730,15569.219,-61407.637,-17526.695,-15320.847,-27583.996,-62983.211,-24163.240,0
5.676,1595457119308.516,39067.988,15542.553,-61438.730,-17599.607,-15566.917,-27636.254,-63042.488,-24255.553,0
5.680,1595457119312.516,40408.957,15549.616,-61379.633,-17567.889,-16429.561,-27538.242,-63017.633,-24265.545,0
5.684,1595457119316.516,39499.422,15630.194,-61330.680,-17461.539,-16524.062,-27482.541,-62955.543,-24174.350,0
5.688,1595457119320.516,37791.727,15617.722,-61356.898,-17463.686,-15856.036,-27574.967,-62946.379,-24140.486,0
5.692,1595457119324.516,36705.453,15563.184,-61409.227,-17536.418,-15332.983,-27615.824,-62986.387,-24178.463,0
5.696,1595457119328.516,39054.375,15537.256,-61438.707,-17598.891,-15575.075,-27560.639,-63041.105,-24244.959,0
5.700,1595457119332.515,40433.098,15544.833,-61386.941,-17572.047,-16441.898,-27571.838,-63023.648,-24276.496,0
5.704,1595457119336.515,39548.102,15621.500,-61338.258,-17481.857,-16535.910,-27513.455,-62962.426,-24193.326,0
5.708,1595457119340.515,37849.949,15615.442,-61359.582,-17465.854,-15854.203,-27468.236,-62944.523,-24121.801,0
5.712,1595457119344.515,36722.820,15557.507,-61409.426,-17529.221,-15322.366,-27575.234,-62980.574,-24158.324,0
5.716,1595457119348.515,39066.242,15526.169,-61445.926,-17612.057,-15563.407,-27625.213,-63048.570,-24262.572,0
5.720,1595457119352.515,40498.363,15539.379,-61381.820,-17577.746,-16417.869,-27561.443,-63018.574,-24277.346,0
5.724,1595457119356.515,39628.793,15616.560,-61327.934,-17476.404,-16505.443,-27471.299,-62948.949,-24177.725,0
5.728,1595457119360.514,37891.883,15607.083,-61359.000,-17468.334,-15850.583,-27489.516,-62942.891,-24128.283,0
5.732,1595457119364.514,36670.562,15547.292,-61412.645,-17545.359,-15328.044,-27605.699,-62983.594,-24175.355,0
5.736,1595457119368.514,39016.488,15527.220,-61442.773,-17614.627,-15556.165,-27648.324,-63044.992,-24260.939,0
5.740,1595457119372.514,40521.879,15530.506,-61387.230,-17582.955,-16443.307,-27529.502,-63026.465,-24279.381,0
5.744,1595457119376.514,39668.176,15613.453,-61327.039,-17479.086,-16563.000,-27464.303,-62952.770,-24184.475,0
5.748,1595457119380.514,37914.680,15608.021,-61350.664,-17463.061,-15884.624,-27458.447,-62935.828,-24123.633,0
5.752,1595457119384.514,36617.477,15548.678,-61400.531,-17536.418,-15346.551,-27531.357,-62973.914,-24162.682,0
5.756,1595457119388.514,38942.371,15538.105,-61426.727,-17615.477,-15563.653,-27617.949,-63033.930,-24259.488,0
5.760,1595457119392.513,40507.664,15548.700,-61375.184,-17590.732,-16441.094,-27595.172,-63018.707,-24288.992,0
5.764,1595457119396.513,39685.566,15621.589,-61317.070,-17477.699,-16565.682,-27466.852,-62948.523,-24183.492,0
5.768,1595457119400.513,37910.770,15608.312,-61339.375,-17467.328,-15874.432,-27458.334,-62930.352,-24124.773,0
5.772,1595457119404.513,36559.922,15544.833,-61394.562,-17539.525,-15323.641,-27539.449,-62970.180,-24161.117,0
5.776,1595457119408.513,38896.906,15525.208,-61424.000,-17622.785,-15528.941,-27625.750,-63028.406,-24263.488,0
5.780,1595457119412.513,40522.684,15537.726,-61371.363,-17586.129,-16421.625,-27526.328,-63013.207,-24274.463,0
5.784,1595457119416.513,39717.664,15605.339,-61315.191,-17488.898,-16566.666,-27468.840,-62941.750,-24186.510,0
5.788,1595457119420.512,37934.395,15589.961,-61338.438,-17483.578,-15892.000,-27504.625,-62921.656,-24133.691,0
5.792,1595457119424.512,36532.426,15536.987,-61387.656,-17546.074,-15331.844,-27526.664,-62954.379,-24161.699,0
5.796,1595457119428.512,38871.000,15508.847,-61430.660,-17634.588,-15513.652,-27606.303,-63024.340,-24271.512,0
5.800,1595457119432.512,40549.102,15529.344,-61369.840,-17592.164,-16406.246,-27551.117,-63004.895,-24287.203,0
5.804,1595457119436.512,39759.082,15607.351,-61306.586,-17489.703,-16558.953,-27485.111,-62931.109,-24193.707,0
5.808,1595457119440.512,37982.230,15590.743,-61337.027,-17478.146,-15883.328,-27474.854,-62917.430,-24134.607,0
5.812,1595457119444.512,36505.336,15534.395,-61381.645,-17543.102,-15343.020,-27571.793,-62949.953,-24175.422,0
5.816,1595457119448.512,38825.047,15518.480,-61419.082,-17625.266,-15529.478,-27598.324,-63013.254,-24268.965,0
5.820,1595457119452.511,40553.730,15528.092,-61371.184,-17599.137,-16424.105,-27522.037,-63001.875,-24288.076,0
5.824,1595457119456.511,39790.754,15594.118,-61319.395,-17502.152,-16588.012,-27455.205,-62936.586,-24197.104,0
5.828,1595457119460.511,37970.047,15586.273,-61338.840,-17486.998,-15923.293,-27470.494,-62915.645,-24134.139,0
5.832,1595457119464.511,36443.805,15528.628,-61382.559,-17550.389,-15362.019,-27540.836,-62945.371,-24163.240,0
5.836,1595457119468.511,38779.516,15507.818,-61419.598,-17639.639,-15520.447,-27596.781,-63010.125,-24259.822,0
5.840,1595457119472.511,40569.934,15520.917,-61376.211,-17615.924,-16404.549,-27548.568,-63009.520,-24282.912,0
5.844,1595457119476.511,39820.035,15586.475,-61323.664,-17509.127,-16598.875,-27460.414,-62949.328,-24186.867,0
5.848,1595457119480.510,37996.266,15570.761,-61335.621,-17491.312,-15929.774,-27481.424,-62918.863,-24128.127,0
5.852,1595457119484.510,36392.461,15523.196,-61374.648,-17554.076,-15353.346,-27535.828,-62944.434,-24157.250,0
5.856,1595457119488.510,38707.074,15520.112,-61408.176,-17631.994,-15492.775,-27582.969,-63004.379,-24243.729,0
5.860,1595457119492.510,40547.785,15510.255,-61368.164,-17620.572,-16395.629,-27589.227,-63005.496,-24283.852,0
5.864,1595457119496.510,39817.484,15571.856,-61308.062,-17509.127,-16602.764,-27463.432,-62936.566,-24180.072,0
5.868,1595457119500.510,37996.465,15561.775,-61328.109,-17496.230,-15923.896,-27545.104,-62910.012,-24125.154,0
5.872,1595457119504.510,36354.148,15505.673,-61380.859,-17566.033,-15355.201,-27567.031,-62948.277,-24150.611,0
5.876,1595457119508.510,38667.375,15501.001,-61407.348,-17641.383,-15501.113,-27542.488,-63002.949,-24221.154,0
5.880,1595457119512.510,40548.609,15518.347,-61354.844,-17612.012,-16360.314,-27514.348,-62985.762,-24245.473,0
5.884,1595457119516.509,39862.457,15577.332,-61303.973,-17515.184,-16559.670,-27463.699,-62924.562,-24162.369,0
5.888,1595457119520.509,38028.742,15570.851,-61321.383,-17499.492,-15913.480,-27454.199,-62903.148,-24101.908,0
5.892,1595457119524.509,36321.227,15518.569,-61366.199,-17559.484,-15350.462,-27531.447,-62930.730,-24127.812,0
5.896,1595457119528.509,38629.691,15519.688,-61396.215,-17633.381,-15471.676,-27616.049,-62989.516,-24221.199,0
5.900,1595457119532.509,40583.457,15535.535,-61349.570,-17609.820,-16337.136,-27558.180,-62979.211,-24244.959,0
5.904,1595457119536.509,39884.051,15596.175,-61295.590,-17508.232,-16571.047,-27438.531,-62916.828,-24143.660,0
5.908,1595457119540.509,38022.508,15584.485,-61313.223,-17492.855,-15911.871,-27517.947,-62894.855,-24091.916,0
5.912,1595457119544.509,36281.082,15533.144,-61358.262,-17550.545,-15334.414,-27541.482,-62921.141,-24112.301,0
5.916,1595457119548.508,38584.297,15525.432,-61401.043,-17632.754,-15457.817,-27518.059,-62987.371,-24191.381,0
5.920,1595457119552.508,40578.316,15536.071,-61353.906,-17616.035,-16341.382,-27512.023,-62981.223,-24224.932,0
5.924,1595457119556.508,39924.820,15594.565,-61295.367,-17504.611,-16542.480,-27459.766,-62910.391,-24133.691,0
5.928,1595457119560.508,38081.695,15584.038,-61314.855,-17490.887,-15881.986,-27470.158,-62890.543,-24074.527,0
5.932,1595457119564.508,36273.059,15534.507,-61353.836,-17547.014,-15302.115,-27551.295,-62911.977,-24095.963,0
5.936,1595457119568.508,38561.094,15537.345,-61391.746,-17628.396,-15402.922,-27590.545,-62973.379,-24179.848,0
